FID,X,Y,Ano
9956,-74.17513343,4.588744448,2002
9957,-74.06866168,4.6501707,2002
9958,-74.14573212,4.566990231,2002
9959,-74.17371461,4.58639434,2002
9960,-74.0962031,4.673725614,2002
9961,-74.16711999,4.587787956,2002
9962,-74.1815635,4.603193208,2002
9963,-74.18003713,4.585736641,2002
9964,-74.14991845,4.569172492,2002
9965,-74.15186941,4.570526587,2002
9966,-74.12931899,4.701434161,2002
9967,-74.14194955,4.553887917,2002
9968,-74.13732767,4.709983652,2002
9969,-74.07535682,4.659423742,2002
9970,-74.18924703,4.609142026,2002
9971,-74.14414587,4.556334619,2002
9972,-74.14414587,4.556334619,2002
9973,-74.10054851,4.679935569,2002
9974,-74.18925319,4.609205917,2002
9975,-74.06414786,4.653293751,2002
9976,-74.06749133,4.654931118,2002
9977,-74.18758931,4.604312711,2002
9978,-74.06588195,4.654209441,2002
9979,-74.14565203,4.554330041,2002
9980,-74.15484035,4.588910371,2002
9981,-74.18758931,4.604312711,2002
9982,-74.0584563,4.650811685,2002
9983,-74.16842819,4.583708262,2002
9984,-74.13687032,4.551136208,2002
9985,-74.16612537,4.584540099,2002
9986,-74.17733677,4.580381089,2002
9987,-74.14636367,4.553434805,2002
9988,-74.19281531,4.621169825,2002
9989,-74.1316699,4.707509877,2002
9990,-74.10300553,4.685915288,2002
9991,-74.10342003,4.68649512,2002
9992,-74.17858557,4.578982751,2002
9993,-74.14760662,4.551771206,2002
9994,-74.15460495,4.575630363,2002
9995,-74.18805654,4.601007414,2002
9996,-74.08874737,4.675446582,2002
9997,-74.15297567,4.588455591,2002
9998,-74.15085837,4.563673088,2002
9999,-74.06482991,4.657054014,2002
10000,-74.14416782,4.549533196,2002
10001,-74.10699831,4.690764896,2002
10002,-74.10699831,4.690764896,2002
10003,-74.10702711,4.69148514,2002
10004,-74.15755882,4.573679389,2002
10005,-74.1469293,4.546967084,2002
10006,-74.16219073,4.574920229,2002
10007,-74.15281216,4.552769182,2002
10008,-74.07837833,4.594964573,2002
10009,-74.08259118,4.597175678,2002
10010,-74.08932579,4.601557523,2002
10011,-74.08229355,4.59715875,2002
10012,-74.08636051,4.600127984,2002
10013,-74.12140176,4.703743938,2002
10014,-74.16242953,4.574726609,2002
10015,-74.14867385,4.547049779,2002
10016,-74.1188027,4.522976297,2002
10017,-74.0652692,4.658734666,2002
10018,-74.15525292,4.548869087,2002
10019,-74.20147699,4.630878402,2002
10020,-74.15604313,4.544010765,2002
10021,-74.19763094,4.620480759,2002
10022,-74.10112745,4.691366818,2002
10023,-74.15130855,4.552085365,2002
10024,-74.11356858,4.697640069,2002
10025,-74.1599334,4.551235134,2002
10026,-74.1598264,4.550649095,2002
10027,-74.15866229,4.549771849,2002
10028,-74.14288553,4.545066578,2002
10029,-74.11397671,4.697889966,2002
10030,-74.12215978,4.710789719,2002
10031,-74.12197482,4.70964055,2002
10032,-74.08007884,4.674318848,2002
10033,-74.11795495,4.709138675,2002
10034,-74.09825682,4.692730647,2002
10035,-74.14282279,4.543478279,2002
10036,-74.15323018,4.54321604,2002
10037,-74.1209071,4.713849442,2002
10038,-74.12254583,4.711498118,2002
10039,-74.11123034,4.704357516,2002
10040,-74.165432,4.570878261,2002
10041,-74.165432,4.570878261,2002
10042,-74.16538128,4.569833899,2002
10043,-74.1665766,4.571986645,2002
10044,-74.14504872,4.541774999,2002
10045,-74.16909719,4.572874237,2002
10046,-74.11780466,4.715475523,2002
10047,-74.13896091,4.540316744,2002
10048,-74.15396236,4.539352379,2002
10049,-74.1499516,4.53918769,2002
10050,-74.07758288,4.677209183,2002
10051,-74.11428237,4.510551398,2002
10052,-74.169494,4.567330462,2002
10053,-74.0573843,4.665267313,2002
10054,-74.05233559,4.662276042,2002
10055,-74.08254331,4.599051717,2002
10056,-74.08162706,4.598336968,2002
10057,-74.08664828,4.601749289,2002
10058,-74.08882735,4.602998461,2002
10059,-74.10242425,4.613899245,2002
10060,-74.11374684,4.62252827,2002
10061,-74.07979919,4.597412307,2002
10062,-74.06749487,4.67419725,2002
10063,-74.09162146,4.696959811,2002
10064,-74.11260993,4.713932279,2002
10065,-74.08754521,4.694345752,2002
10066,-74.07771748,4.68110263,2002
10067,-74.05546086,4.667366276,2002
10068,-74.09689854,4.707954599,2002
10069,-74.08750721,4.60294368,2002
10070,-74.08838428,4.603476345,2002
10071,-74.1133595,4.624322269,2002
10072,-74.07990349,4.598773864,2002
10073,-74.07925272,4.598396286,2002
10074,-74.08462213,4.601482426,2002
10075,-74.08919244,4.604492019,2002
10076,-74.10123347,4.614409907,2002
10077,-74.07990349,4.598773864,2002
10078,-74.0809674,4.599386688,2002
10079,-74.08087909,4.599191102,2002
10080,-74.08330701,4.600785739,2002
10081,-74.10295512,4.61609746,2002
10082,-74.06913753,4.592678185,2002
10083,-74.07990349,4.598773864,2002
10084,-74.0809674,4.599386688,2002
10085,-74.08180848,4.599844925,2002
10086,-74.08202646,4.599964582,2002
10087,-74.10277088,4.615935845,2002
10088,-74.11097121,4.60138774,2002
10089,-74.08937989,4.705606403,2002
10090,-74.09735091,4.71470265,2002
10091,-74.06458176,4.681384886,2002
10092,-74.10271599,4.496858651,2002
10093,-74.10983927,4.499621077,2002
10094,-74.07495463,4.689180815,2002
10095,-74.06918173,4.591311041,2002
10096,-74.14636367,4.553434805,2002
10097,-74.08416728,4.602680061,2002
10098,-74.05015244,4.694941195,2002
10099,-74.07216963,4.699611749,2002
10100,-74.09943571,4.72575627,2002
10101,-74.11961596,4.744989436,2002
10102,-74.11995252,4.745016041,2002
10103,-74.12091364,4.74468567,2002
10104,-74.11481528,4.600282852,2002
10105,-74.14639014,4.608770258,2002
10106,-74.12668725,4.579957326,2002
10107,-74.1255049,4.57550823,2002
10108,-74.14605984,4.599667677,2002
10109,-74.12194979,4.570998336,2002
10110,-74.1175971,4.566974116,2002
10111,-74.1631354,4.608816911,2002
10112,-74.11247033,4.541895685,2002
10113,-74.11133212,4.539436585,2002
10114,-74.18386079,4.626078199,2002
10115,-74.15895804,4.590669578,2002
10116,-74.17225382,4.584419884,2002
10117,-74.14465599,4.558190802,2002
10118,-74.13656764,4.712320132,2002
10119,-74.17917939,4.579282573,2002
10120,-74.17917939,4.579282573,2002
10121,-74.14971375,4.558952861,2002
10122,-74.15485306,4.565089856,2002
10123,-74.16934829,4.570608798,2002
10124,-74.1038585,4.508734102,2002
10125,-74.08930673,4.703721042,2002
10126,-74.09671964,4.706014519,2002
10127,-74.09722958,4.70616788,2002
10128,-74.05572831,4.664663592,2002
10129,-74.11356858,4.697640069,2002
10130,-74.05249524,4.666561828,2002
10131,-74.08994247,4.675874892,2002
10132,-74.08513727,4.73998931,2002
10133,-74.11485395,4.538763574,2002
10134,-74.06504919,4.605954298,2002
10135,-74.07407693,4.587130924,2002
10136,-74.07386848,4.588142477,2002
10137,-74.11754805,4.518573001,2002
10138,-74.08924829,4.583105025,2002
10139,-74.07620939,4.603124224,2002
10140,-74.07185774,4.609961023,2002
10141,-74.07735029,4.600765494,2002
10142,-74.08340068,4.591076396,2002
10143,-74.07243738,4.608991,2002
10144,-74.07901022,4.598184112,2002
10145,-74.07384247,4.607227474,2002
10146,-74.09443248,4.576124651,2002
10147,-74.10156226,4.567702959,2002
10148,-74.08014884,4.596835522,2002
10149,-74.07783182,4.599967496,2002
10150,-74.07243738,4.608991,2002
10151,-74.11681419,4.569951236,2002
10152,-74.07956523,4.597245589,2002
10153,-74.2004135,4.637300083,2002
10154,-74.09936341,4.726700648,2002
10155,-74.160676,4.644214097,2002
10156,-74.160676,4.644214097,2002
10157,-74.13958042,4.6791124,2002
10158,-74.167302,4.639604089,2002
10159,-74.17208205,4.636099329,2002
10160,-74.1396559,4.679050713,2002
10161,-74.09749933,4.735111314,2002
10162,-74.13638391,4.682518135,2002
10163,-74.09792109,4.743809003,2002
10164,-74.19648241,4.62838547,2002
10165,-74.10722199,4.722806941,2002
10166,-74.14386207,4.677851482,2002
10167,-74.17490746,4.640700377,2002
10168,-74.10227133,4.73136353,2002
10169,-74.12849718,4.697948524,2002
10170,-74.1239547,4.705236142,2002
10171,-74.09985335,4.741781586,2002
10172,-74.12092634,4.710678903,2002
10173,-74.14171492,4.685260631,2002
10174,-74.11850994,4.714947918,2002
10175,-74.14582648,4.6830191,2002
10176,-74.12946843,4.70190228,2002
10177,-74.12910501,4.703106144,2002
10178,-74.12607038,4.709020495,2002
10179,-74.10482172,4.566435089,2002
10180,-74.07804405,4.601555409,2002
10181,-74.08217424,4.595121469,2002
10182,-74.04417426,4.680725176,2002
10183,-74.07983225,4.598692556,2002
10184,-74.08496001,4.59091144,2002
10185,-74.08370491,4.592917959,2002
10186,-74.08176572,4.595988525,2002
10187,-74.07923635,4.599589206,2002
10188,-74.07869338,4.600523566,2002
10189,-74.08361848,4.5928185,2002
10190,-74.08300553,4.593785878,2002
10191,-74.0804614,4.597805208,2002
10192,-74.07983225,4.598692556,2002
10193,-74.07077731,4.580811936,2002
10194,-74.10056436,4.746184392,2002
10195,-74.13130144,4.70088586,2002
10196,-74.13441143,4.703398746,2002
10197,-74.13459978,4.703074513,2002
10198,-74.12400622,4.716101801,2002
10199,-74.10756974,4.735214098,2002
10200,-74.14161647,4.710267403,2002
10201,-74.10804081,4.744107535,2002
10202,-74.07536902,4.606178005,2002
10203,-74.07350268,4.608755323,2002
10204,-74.08192454,4.597440252,2002
10205,-74.07621432,4.604774698,2002
10206,-74.08222966,4.597080169,2002
10207,-74.08016473,4.600470873,2002
10208,-74.08103871,4.599078553,2002
10209,-74.08072632,4.600543601,2002
10210,-74.0801856,4.600209395,2002
10211,-74.10474172,4.568896548,2002
10212,-74.08222966,4.597080169,2002
10213,-74.08141328,4.598349215,2002
10214,-74.08638341,4.550916065,2002
10215,-74.14354658,4.71275509,2002
10216,-74.15955091,4.689221143,2002
10217,-74.08147744,4.599313689,2002
10218,-74.08145773,4.599349222,2002
10219,-74.08072632,4.600543601,2002
10220,-74.08231925,4.597823216,2002
10221,-74.08186192,4.598620803,2002
10222,-74.10064328,4.577450905,2002
10223,-74.08326335,4.597653395,2002
10224,-74.06314549,4.651791393,2002
10225,-74.08308113,4.597964376,2002
10226,-74.07459058,4.608745383,2002
10227,-74.07187245,4.612297429,2002
10228,-74.08250287,4.598969716,2002
10229,-74.11459722,4.742239732,2002
10230,-74.16933089,4.696209816,2002
10231,-74.11408095,4.748687316,2002
10232,-74.07046126,4.617302482,2002
10233,-74.05154129,4.673703378,2002
10234,-74.08274786,4.59916889,2002
10235,-74.07621116,4.607843508,2002
10236,-74.10378901,4.575185834,2002
10237,-74.10378901,4.575185834,2002
10238,-74.02233021,4.737196541,2002
10239,-74.07535579,4.610023545,2002
10240,-74.04866476,4.681085843,2002
10241,-74.11795088,4.747314597,2002
10242,-74.1079187,4.576786743,2002
10243,-74.08625359,4.595769385,2002
10244,-74.04764992,4.686478094,2002
10245,-74.08454589,4.599208941,2002
10246,-74.08298452,4.60115287,2002
10247,-74.07804691,4.607372974,2002
10248,-74.07585025,4.6110686,2002
10249,-74.08341192,4.599768814,2002
10250,-74.12881736,4.743874566,2002
10251,-74.08072658,4.605888277,2002
10252,-74.07568833,4.612421413,2002
10253,-74.07815331,4.608786519,2002
10254,-74.07808925,4.609070735,2002
10255,-74.08388165,4.602280427,2002
10256,-74.02983714,4.724470684,2002
10257,-74.07626472,4.611404145,2002
10258,-74.05592056,4.671336786,2002
10259,-74.11452802,4.574097643,2002
10260,-74.06774907,4.649255502,2002
10261,-74.10037854,4.584828583,2002
10262,-74.12412834,4.56954129,2002
10263,-74.1313401,4.563615472,2002
10264,-74.10081936,4.584230242,2002
10265,-74.13980602,4.552908612,2002
10266,-74.13977094,4.552499708,2002
10267,-74.08470143,4.60450509,2002
10268,-74.0888031,4.597278594,2002
10269,-74.14217033,4.540763881,2002
10270,-74.14209498,4.540322444,2002
10271,-74.14191972,4.540041168,2002
10272,-74.05730517,4.670149714,2002
10273,-74.08470143,4.60450509,2002
10274,-74.08166168,4.608758401,2002
10275,-74.06972999,4.641100889,2002
10276,-74.14209642,4.541439791,2002
10277,-74.14483783,4.540056189,2002
10278,-74.14521996,4.544716258,2002
10279,-74.14231261,4.557511567,2002
10280,-74.151614,4.543155474,2002
10281,-74.13852467,4.559731501,2002
10282,-74.07317964,4.625865189,2002
10283,-74.05715791,4.671766572,2002
10284,-74.09058507,4.598603963,2002
10285,-74.07005042,4.643011432,2002
10286,-74.09207503,4.593539535,2002
10287,-74.08526716,4.605969529,2002
10288,-74.08330793,4.608709168,2002
10289,-74.05076743,4.698934266,2002
10290,-74.08781507,4.604031812,2002
10291,-74.13993774,4.562369547,2002
10292,-74.14235677,4.561566824,2002
10293,-74.1452404,4.561234653,2002
10294,-74.14412725,4.562536984,2002
10295,-74.09800931,4.552615124,2002
10296,-74.11486406,4.520734303,2002
10297,-74.05953279,4.632990681,2002
10298,-74.0768882,4.585620325,2002
10299,-74.06983995,4.596965952,2002
10300,-74.06431662,4.603327599,2002
10301,-74.07444646,4.58804004,2002
10302,-74.11617475,4.495269937,2002
10303,-74.10311366,4.585252928,2002
10304,-74.12491408,4.573554519,2002
10305,-74.15442211,4.547275011,2002
10306,-74.0885439,4.604487261,2002
10307,-74.08798871,4.605371886,2002
10308,-74.14652157,4.562148999,2002
10309,-74.14365816,4.563479404,2002
10310,-74.08640805,4.608528134,2002
10311,-74.06832852,4.657172766,2002
10312,-74.11319263,4.580649123,2002
10313,-74.09185734,4.602187693,2002
10314,-74.07109823,4.650468527,2002
10315,-74.10057441,4.58948411,2002
10316,-74.14753248,4.565660715,2002
10317,-74.07413639,4.631466343,2002
10318,-74.12530747,4.577201364,2002
10319,-74.02286184,4.761977536,2002
10320,-74.09597195,4.596287723,2002
10321,-74.09597256,4.595856109,2002
10322,-74.12063912,4.580843304,2002
10323,-74.11536468,4.582628564,2002
10324,-74.09932595,4.700925262,2013
10325,-74.09802316,4.705264309,2013
10326,-74.10515003,4.697074183,2013
10327,-74.16369157,4.633817906,2013
10328,-74.12697158,4.673154476,2013
10329,-74.0843907,4.726863583,2013
10330,-74.19243152,4.620585171,2013
10331,-74.0785985,4.749730832,2013
10332,-74.11321708,4.686197175,2013
10333,-74.17682535,4.632414899,2013
10334,-74.17941553,4.631205673,2013
10335,-74.0821306,4.591196696,2013
10336,-74.08330898,4.589194608,2013
10337,-74.08315033,4.589670732,2013
10338,-74.0908883,4.718729943,2013
10339,-74.08911924,4.724528049,2013
10340,-74.0953925,4.715387378,2013
10341,-74.08962079,4.726695879,2013
10342,-74.09012417,4.728257752,2013
10343,-74.16798534,4.645796617,2013
10344,-74.10947815,4.70416328,2013
10345,-74.08610751,4.742855541,2013
10346,-74.0971627,4.716159688,2013
10347,-74.1609452,4.636623776,2013
10348,-74.13463764,4.678337383,2013
10349,-74.1942657,4.636132014,2013
10350,-74.17751094,4.648918942,2013
10351,-74.09918283,4.726027877,2013
10352,-74.09459423,4.733936935,2013
10353,-74.1138018,4.697782867,2013
10354,-74.08024089,4.60466508,2013
10355,-74.08151152,4.628173251,2013
10356,-74.11356858,4.697640069,2013
10357,-74.11363495,4.697532938,2013
10358,-74.11356858,4.697640069,2013
10359,-74.07056764,4.633387296,2013
10360,-74.05980638,4.620887847,2013
10361,-74.05979535,4.621013682,2013
10362,-74.06058735,4.621131445,2013
10363,-74.06059797,4.622500277,2013
10364,-74.0593057,4.620864663,2013
10365,-74.05972608,4.620874311,2013
10366,-74.05996648,4.621034564,2013
10367,-74.15468406,4.564947183,2013
10368,-74.0940993,4.566086275,2013
10369,-74.16420223,4.565683984,2013
10370,-74.0593057,4.620864663,2013
10371,-74.11539033,4.576408494,2013
10372,-74.05945471,4.620938205,2013
10373,-74.11356858,4.697640069,2013
10374,-74.13820902,4.669507358,2013
10375,-74.11784889,4.581746285,2002
10376,-74.06254732,4.674020726,2002
10377,-74.11982946,4.582377047,2002
10378,-74.10822029,4.588013526,2002
10379,-74.11818335,4.583303269,2002
10380,-74.13941981,4.577098563,2002
10381,-74.07335203,4.652698335,2002
10382,-74.08395161,4.618091991,2002
10383,-74.11565082,4.588281444,2002
10384,-74.13737128,4.578668981,2002
10385,-74.0730958,4.657119711,2002
10386,-74.10261851,4.595547988,2002
10387,-74.10266496,4.596233882,2002
10388,-74.16020454,4.549120328,2002
10389,-74.02661708,4.767094904,2002
10390,-74.1619988,4.550602843,2002
10391,-74.0272501,4.764845859,2002
10392,-74.11855582,4.585659439,2002
10393,-74.10628951,4.548708009,2002
10394,-74.09837972,4.557541426,2002
10395,-74.0638356,4.616951096,2002
10396,-74.07913481,4.582334731,2002
10397,-74.0676508,4.604308264,2002
10398,-74.07449458,4.590707326,2002
10399,-74.07772828,4.5838014,2002
10400,-74.10059184,4.539594824,2002
10401,-74.0798621,4.628972405,2002
10402,-74.07785643,4.652115913,2002
10403,-74.14194263,4.583374015,2002
10404,-74.07947743,4.647310871,2002
10405,-74.07394224,4.665898849,2002
10406,-74.13758829,4.586849032,2002
10407,-74.08435727,4.62972998,2002
10408,-74.13873404,4.587238558,2002
10409,-74.04163003,4.74610608,2002
10410,-74.07279097,4.713429325,2002
10411,-74.10451265,4.614282248,2002
10412,-74.10425397,4.614306526,2002
10413,-74.10217572,4.616501951,2002
10414,-74.10388711,4.61456365,2002
10415,-74.07427509,4.668595287,2002
10416,-74.07962955,4.58524877,2002
10417,-74.07102922,4.599141732,2002
10418,-74.07686743,4.589073478,2002
10419,-74.07706708,4.58865855,2002
10420,-74.092064,4.555847937,2002
10421,-74.06505332,4.684629619,2002
10422,-74.10365285,4.619466765,2002
10423,-74.07226529,4.674260564,2002
10424,-74.10101731,4.624312738,2002
10425,-74.11459498,4.60993264,2002
10426,-74.16569595,4.569492306,2002
10427,-74.15744247,4.572704868,2002
10428,-74.16121664,4.56995256,2002
10429,-74.12721839,4.600667755,2002
10430,-74.15776455,4.572917594,2002
10431,-74.15786113,4.573010152,2002
10432,-74.16129817,4.571759796,2002
10433,-74.07811816,4.673495491,2002
10434,-74.10989871,4.618314243,2002
10435,-74.16566523,4.573236886,2002
10436,-74.1569867,4.575349508,2002
10437,-74.16346597,4.574073553,2002
10438,-74.11355731,4.617286719,2002
10439,-74.1625268,4.576075094,2002
10440,-74.11347521,4.544555445,2002
10441,-74.10882531,4.49687586,2002
10442,-74.06082417,4.642331061,2002
10443,-74.07970063,4.585240354,2002
10444,-74.07297145,4.597984294,2002
10445,-74.10873257,4.54956062,2002
10446,-74.10647199,4.500362191,2002
10447,-74.11486401,4.618476286,2002
10448,-74.11628907,4.611298842,2002
10449,-74.11991502,4.606709496,2002
10450,-74.13508319,4.598816229,2002
10451,-74.10745347,4.631551781,2002
10452,-74.07578723,4.709244057,2002
10453,-74.10866681,4.631123657,2002
10454,-74.05831719,4.75338544,2002
10455,-74.12226765,4.616428534,2002
10456,-74.10554774,4.635714095,2002
10457,-74.10564345,4.635796263,2002
10458,-74.12992781,4.611651263,2002
10459,-74.08661754,4.675142888,2002
10460,-74.10554774,4.635714095,2002
10461,-74.10554774,4.635714095,2002
10462,-74.14832988,4.58941171,2002
10463,-74.08902753,4.677931583,2002
10464,-74.11817787,4.541195656,2002
10465,-74.10472544,4.510730282,2002
10466,-74.11769442,4.542976402,2002
10467,-74.11003236,4.556531726,2002
10468,-74.11555368,4.554628726,2002
10469,-74.07266913,4.600491362,2002
10470,-74.06131374,4.642889103,2002
10471,-74.02084676,4.670330878,2002
10472,-74.07952457,4.672878512,2002
10473,-74.13621275,4.611475197,2002
10474,-74.0818295,4.672135411,2002
10475,-74.13905349,4.612091288,2002
10476,-74.14039356,4.611367702,2002
10477,-74.14245772,4.612624291,2002
10478,-74.15754406,4.591914223,2002
10479,-74.10997128,4.657768078,2002
10480,-74.11175684,4.658792636,2002
10481,-74.06850364,4.61704811,2002
10482,-74.06363931,4.636386388,2002
10483,-74.06583577,4.585759396,2002
10484,-74.0816432,4.586576306,2002
10485,-74.07477799,4.599114024,2002
10486,-74.08104838,4.568500339,2002
10487,-74.13190007,4.6208244,2002
10488,-74.13038423,4.644523497,2002
10489,-74.13628472,4.630813047,2002
10490,-74.09316979,4.691240376,2002
10491,-74.15801869,4.607694276,2002
10492,-74.16004426,4.608639673,2002
10493,-74.16062638,4.608042121,2002
10494,-74.09807632,4.687560108,2002
10495,-74.14808884,4.620298597,2002
10496,-74.09528555,4.692023667,2002
10497,-74.17472865,4.590565997,2002
10498,-74.10086565,4.686756559,2002
10499,-74.14778664,4.624453007,2002
10500,-74.17644712,4.588280245,2002
10501,-74.17806236,4.588706307,2002
10502,-74.1489119,4.623953012,2002
10503,-74.1619258,4.612979308,2002
10504,-74.17901892,4.589445213,2002
10505,-74.17967275,4.589830907,2002
10506,-74.16317815,4.612763783,2002
10507,-74.09938331,4.691604354,2002
10508,-74.17877942,4.578887432,2002
10509,-74.11141134,4.677344744,2002
10510,-74.10916388,4.681396199,2002
10511,-74.10276465,4.690151664,2002
10512,-74.10122064,4.692902274,2002
10513,-74.15745174,4.623340415,2002
10514,-74.10053869,4.496765321,2002
10515,-74.07563013,4.599667001,2002
10516,-74.09483965,4.572214221,2002
10517,-74.06453341,4.633483604,2002
10518,-74.07563013,4.599667001,2002
10519,-74.1223826,4.669415289,2002
10520,-74.153255,4.623924394,2002
10521,-74.10225269,4.691567815,2002
10522,-74.15528873,4.622944053,2002
10523,-74.15175234,4.626586288,2002
10524,-74.17031838,4.619528737,2002
10525,-74.17588307,4.608342916,2002
10526,-74.17103399,4.614104906,2002
10527,-74.10511976,4.693062641,2002
10528,-74.10315855,4.695533793,2002
10529,-74.09938316,4.701127996,2002
10530,-74.1599799,4.636305249,2002
10531,-74.14403023,4.642828369,2002
10532,-74.10752073,4.691066066,2002
10533,-74.19014472,4.617083657,2002
10534,-74.10047781,4.701857819,2002
10535,-74.10315928,4.700529045,2002
10536,-74.16711941,4.630686532,2002
10537,-74.14905063,4.64398132,2002
10538,-74.16875572,4.619202612,2002
10539,-74.14897101,4.646992605,2002
10540,-74.16759314,4.620583356,2002
10541,-74.18764847,4.621675402,2002
10542,-74.1077905,4.69459875,2002
10543,-74.13158363,4.667874412,2002
10544,-74.16720356,4.621961783,2002
10545,-74.18008032,4.613139956,2002
10546,-74.10399138,4.702771138,2002
10547,-74.16771271,4.623216972,2002
10548,-74.07419583,4.60426501,2002
10549,-74.08287983,4.589855658,2002
10550,-74.07401348,4.60459644,2002
10551,-74.06412211,4.637795317,2002
10552,-74.08175076,4.591525266,2002
10553,-74.08140001,4.592076309,2002
10554,-74.07746577,4.598448435,2002
10555,-74.08249552,4.590445249,2002
10556,-74.08160665,4.591735623,2002
10557,-74.06947113,4.583870149,2002
10558,-74.16710965,4.626282068,2002
10559,-74.0979814,4.712776874,2002
10560,-74.09039817,4.719931889,2002
10561,-74.08532022,4.735184341,2002
10562,-74.1749586,4.62211795,2002
10563,-74.10515765,4.706330119,2002
10564,-74.1720753,4.6249896,2002
10565,-74.17373566,4.625104477,2002
10566,-74.09152949,4.725541423,2002
10567,-74.09152949,4.725541423,2002
10568,-74.1388156,4.670260137,2002
10569,-74.16386364,4.632910479,2002
10570,-74.16071412,4.636849821,2002
10571,-74.09294501,4.728377385,2002
10572,-74.16352254,4.634130325,2002
10573,-74.09787556,4.723004508,2002
10574,-74.09568107,4.729261197,2002
10575,-74.10330701,4.71476818,2002
10576,-74.08313272,4.757148221,2002
10577,-74.09335968,4.731602227,2002
10578,-74.14947815,4.667235339,2002
10579,-74.16202816,4.638845378,2002
10580,-74.11491921,4.703144637,2002
10581,-74.09641733,4.728894786,2002
10582,-74.16107923,4.640118611,2002
10583,-74.1311677,4.683200919,2002
10584,-74.09923346,4.725377262,2002
10585,-74.16527323,4.637523963,2002
10586,-74.18951799,4.621475646,2002
10587,-74.0532091,4.717015989,2002
10588,-74.06105603,4.617515057,2002
10589,-74.08503434,4.737756208,2002
10590,-74.12063547,4.709441412,2002
10591,-74.11009108,4.743929313,2002
10592,-74.11708169,4.745385947,2002
10593,-74.12390971,4.743349027,2002
10594,-74.0593057,4.620864663,2002
10595,-74.12886855,4.740291152,2002
10596,-74.1304523,4.741721303,2002
10597,-74.14865433,4.54078002,2002
10598,-74.0593057,4.620864663,2002
10599,-74.11886604,4.510896082,2002
10600,-74.12393392,4.583779817,2002
10601,-74.13322915,4.585334561,2002
10602,-74.13317737,4.58534349,2002
10603,-74.04719045,4.731275233,2002
10604,-74.05570477,4.706892211,2002
10605,-74.06184346,4.686219548,2002
10606,-74.1163862,4.598765622,2002
10607,-74.09293298,4.548604453,2002
10608,-74.10678865,4.504872982,2002
10609,-74.10670832,4.615988407,2002
10610,-74.10670832,4.615988407,2002
10611,-74.16073664,4.567992912,2002
10612,-74.10826343,4.620869853,2002
10613,-74.15954,4.574361836,2002
10614,-74.16702621,4.572529579,2002
10615,-74.16681222,4.572548893,2002
10616,-74.16707092,4.572730124,2002
10617,-74.08752116,4.683955445,2002
10618,-74.14778512,4.598172079,2002
10619,-74.08786336,4.683670599,2002
10620,-74.0722684,4.748247018,2002
10621,-74.08642308,4.561026442,2002
10622,-74.13749575,4.61871163,2002
10623,-74.16059464,4.61429787,2002
10624,-74.16600997,4.61735539,2002
10625,-74.11738972,4.689777558,2002
10626,-74.0524005,4.699221052,2003
10627,-74.07757523,4.601972059,2003
10628,-74.0754538,4.608221962,2003
10629,-74.07857299,4.610444499,2003
10630,-74.07388763,4.607050142,2003
10631,-74.08415748,4.615038411,2003
10632,-74.07224357,4.605915128,2003
10633,-74.08076124,4.615231597,2003
10634,-74.12234075,4.622031442,2003
10635,-74.06988377,4.62700106,2003
10636,-74.12504055,4.578678653,2003
10637,-74.10474249,4.614737305,2003
10638,-74.10592577,4.617271629,2003
10639,-74.08199376,4.595608826,2003
10640,-74.08655043,4.598589306,2003
10641,-74.06803165,4.657823499,2003
10642,-74.1185697,4.696347826,2003
10643,-74.11604213,4.715016783,2003
10644,-74.10996421,4.708056387,2003
10645,-74.07867563,4.599208423,2003
10646,-74.07829717,4.599259155,2003
10647,-74.07801555,4.60028539,2003
10648,-74.07748659,4.601144814,2003
10649,-74.08365668,4.591262727,2003
10650,-74.07235589,4.609652748,2003
10651,-74.07949962,4.597356127,2003
10652,-74.08092817,4.594972131,2003
10653,-74.08263575,4.592273646,2003
10654,-74.08030063,4.595980285,2003
10655,-74.07956523,4.597245589,2003
10656,-74.07901022,4.598184112,2003
10657,-74.04974218,4.698750889,2003
10658,-74.10226089,4.595995415,2003
10659,-74.09796849,4.606975286,2003
10660,-74.07854678,4.653823237,2003
10661,-74.10074318,4.602946531,2003
10662,-74.1169098,4.638324166,2003
10663,-74.09268869,4.666100479,2003
10664,-74.09562953,4.680269165,2003
10665,-74.13676973,4.596881866,2003
10666,-74.07873363,4.683899664,2003
10667,-74.03526271,4.687084052,2003
10668,-74.05078422,4.660623326,2003
10669,-74.06360408,4.633721435,2003
10670,-74.05933641,4.64842053,2003
10671,-74.15701056,4.628903997,2003
10672,-74.16218494,4.635162747,2003
10673,-74.17155194,4.617017017,2003
10674,-74.05386782,4.704236166,2003
10675,-74.05346404,4.706943006,2003
10676,-74.11367353,4.697704328,2003
10677,-74.13936848,4.594995267,2003
10678,-74.14142415,4.595639242,2003
10679,-74.08374709,4.62424792,2003
10680,-74.10794862,4.626987408,2003
10681,-74.14695139,4.631747814,2003
10682,-74.14197256,4.579993175,2003
10683,-74.14241601,4.579729059,2003
10684,-74.1120378,4.665549169,2003
10685,-74.09329956,4.689367869,2003
10686,-74.0781744,4.606250182,2003
10687,-74.07752504,4.606578889,2003
10688,-74.0763205,4.608869145,2003
10689,-74.07252852,4.616372479,2003
10690,-74.06562103,4.642527998,2003
10691,-74.06502,4.646174796,2003
